,idd,date1,country,cases
21760,21760,2020-04-10,United Kingdom,398
21761,21761,2020-04-11,United Kingdom,407
21762,21762,2020-04-12,United Kingdom,431
21763,21763,2020-04-13,United Kingdom,436
21764,21764,2020-04-14,United Kingdom,440
21765,21765,2020-04-15,United Kingdom,447
21766,21766,2020-04-16,United Kingdom,457
21767,21767,2020-04-17,United Kingdom,470
21768,21768,2020-04-18,United Kingdom,484
21769,21769,2020-04-19,United Kingdom,488
21770,21770,2020-04-20,United Kingdom,488
21771,21771,2020-04-21,United Kingdom,496
21772,21772,2020-04-22,United Kingdom,498
21773,21773,2020-04-23,United Kingdom,521
21774,21774,2020-04-24,United Kingdom,523
21775,21775,2020-04-25,United Kingdom,525
21776,21776,2020-04-26,United Kingdom,525
21777,21777,2020-04-27,United Kingdom,525
21778,21778,2020-04-28,United Kingdom,530
21779,21779,2020-04-29,United Kingdom,537
21780,21780,2020-01-22,United Kingdom,0
21781,21781,2020-01-23,United Kingdom,0
21782,21782,2020-01-24,United Kingdom,0
21783,21783,2020-01-25,United Kingdom,0
21784,21784,2020-01-26,United Kingdom,0
21785,21785,2020-01-27,United Kingdom,0
21786,21786,2020-01-28,United Kingdom,0
21787,21787,2020-01-29,United Kingdom,0
21788,21788,2020-01-30,United Kingdom,0
21789,21789,2020-01-31,United Kingdom,0
21790,21790,2020-02-01,United Kingdom,0
21791,21791,2020-02-02,United Kingdom,0
21792,21792,2020-02-03,United Kingdom,0
21793,21793,2020-02-04,United Kingdom,0
21794,21794,2020-02-05,United Kingdom,0
21795,21795,2020-02-06,United Kingdom,0
21796,21796,2020-02-07,United Kingdom,0
21797,21797,2020-02-08,United Kingdom,0
21798,21798,2020-02-09,United Kingdom,0
21799,21799,2020-02-10,United Kingdom,0
21800,21800,2020-02-11,United Kingdom,0
21801,21801,2020-02-12,United Kingdom,0
21802,21802,2020-02-13,United Kingdom,0
21803,21803,2020-02-14,United Kingdom,0
21804,21804,2020-02-15,United Kingdom,0
21805,21805,2020-02-16,United Kingdom,0
21806,21806,2020-02-17,United Kingdom,0
21807,21807,2020-02-18,United Kingdom,0
21808,21808,2020-02-19,United Kingdom,0
21809,21809,2020-02-20,United Kingdom,0
21810,21810,2020-02-21,United Kingdom,0
21811,21811,2020-02-22,United Kingdom,0
21812,21812,2020-02-23,United Kingdom,0
21813,21813,2020-02-24,United Kingdom,0
21814,21814,2020-02-25,United Kingdom,0
21815,21815,2020-02-26,United Kingdom,0
21816,21816,2020-02-27,United Kingdom,0
21817,21817,2020-02-28,United Kingdom,0
21818,21818,2020-02-29,United Kingdom,0
21819,21819,2020-03-01,United Kingdom,0
21820,21820,2020-03-02,United Kingdom,0
21821,21821,2020-03-03,United Kingdom,0
21822,21822,2020-03-04,United Kingdom,1
21823,21823,2020-03-05,United Kingdom,1
21824,21824,2020-03-06,United Kingdom,1
21825,21825,2020-03-07,United Kingdom,1
21826,21826,2020-03-08,United Kingdom,1
21827,21827,2020-03-09,United Kingdom,1
21828,21828,2020-03-10,United Kingdom,1
21829,21829,2020-03-11,United Kingdom,1
21830,21830,2020-03-12,United Kingdom,1
21831,21831,2020-03-13,United Kingdom,1
21832,21832,2020-03-14,United Kingdom,1
21833,21833,2020-03-15,United Kingdom,1
21834,21834,2020-03-16,United Kingdom,1
21835,21835,2020-03-17,United Kingdom,3
21836,21836,2020-03-18,United Kingdom,8
21837,21837,2020-03-19,United Kingdom,10
21838,21838,2020-03-20,United Kingdom,10
21839,21839,2020-03-21,United Kingdom,10
21840,21840,2020-03-22,United Kingdom,15
21841,21841,2020-03-23,United Kingdom,15
21842,21842,2020-03-24,United Kingdom,15
21843,21843,2020-03-25,United Kingdom,26
21844,21844,2020-03-26,United Kingdom,35
21845,21845,2020-03-27,United Kingdom,55
21846,21846,2020-03-28,United Kingdom,56
21847,21847,2020-03-29,United Kingdom,65
21848,21848,2020-03-30,United Kingdom,69
21849,21849,2020-03-31,United Kingdom,69
21850,21850,2020-04-01,United Kingdom,81
21851,21851,2020-04-02,United Kingdom,88
21852,21852,2020-04-03,United Kingdom,95
21853,21853,2020-04-04,United Kingdom,98
21854,21854,2020-04-05,United Kingdom,103
21855,21855,2020-04-06,United Kingdom,109
21856,21856,2020-04-07,United Kingdom,113
21857,21857,2020-04-08,United Kingdom,120
21858,21858,2020-04-09,United Kingdom,123
21859,21859,2020-04-10,United Kingdom,127
21860,21860,2020-04-11,United Kingdom,129
21861,21861,2020-04-12,United Kingdom,129
21862,21862,2020-04-13,United Kingdom,129
21863,21863,2020-04-14,United Kingdom,129
21864,21864,2020-04-15,United Kingdom,131
21865,21865,2020-04-16,United Kingdom,131
21866,21866,2020-04-17,United Kingdom,132
21867,21867,2020-04-18,United Kingdom,132
21868,21868,2020-04-19,United Kingdom,132
21869,21869,2020-04-20,United Kingdom,132
21870,21870,2020-04-21,United Kingdom,132
21871,21871,2020-04-22,United Kingdom,132
21872,21872,2020-04-23,United Kingdom,133
21873,21873,2020-04-24,United Kingdom,133
21874,21874,2020-04-25,United Kingdom,136
21875,21875,2020-04-26,United Kingdom,141
21876,21876,2020-04-27,United Kingdom,141
21877,21877,2020-04-28,United Kingdom,141
21878,21878,2020-04-29,United Kingdom,141
21879,21879,2020-01-22,United Kingdom,0
21880,21880,2020-01-23,United Kingdom,0
21881,21881,2020-01-24,United Kingdom,0
21882,21882,2020-01-25,United Kingdom,0
21883,21883,2020-01-26,United Kingdom,0
21884,21884,2020-01-27,United Kingdom,0
21885,21885,2020-01-28,United Kingdom,0
21886,21886,2020-01-29,United Kingdom,0
21887,21887,2020-01-30,United Kingdom,0
21888,21888,2020-01-31,United Kingdom,0
21889,21889,2020-02-01,United Kingdom,0
21890,21890,2020-02-02,United Kingdom,0
21891,21891,2020-02-03,United Kingdom,0
21892,21892,2020-02-04,United Kingdom,0
21893,21893,2020-02-05,United Kingdom,0
21894,21894,2020-02-06,United Kingdom,0
21895,21895,2020-02-07,United Kingdom,0
21896,21896,2020-02-08,United Kingdom,0
21897,21897,2020-02-09,United Kingdom,0
21898,21898,2020-02-10,United Kingdom,0
21899,21899,2020-02-11,United Kingdom,0
21900,21900,2020-02-12,United Kingdom,0
21901,21901,2020-02-13,United Kingdom,0
21902,21902,2020-02-14,United Kingdom,0
21903,21903,2020-02-15,United Kingdom,0
21904,21904,2020-02-16,United Kingdom,0
21905,21905,2020-02-17,United Kingdom,0
21906,21906,2020-02-18,United Kingdom,0
21907,21907,2020-02-19,United Kingdom,0
21908,21908,2020-02-20,United Kingdom,0
21909,21909,2020-02-21,United Kingdom,0
21910,21910,2020-02-22,United Kingdom,0
21911,21911,2020-02-23,United Kingdom,0
21912,21912,2020-02-24,United Kingdom,0
21913,21913,2020-02-25,United Kingdom,0
21914,21914,2020-02-26,United Kingdom,0
21915,21915,2020-02-27,United Kingdom,0
21916,21916,2020-02-28,United Kingdom,0
21917,21917,2020-02-29,United Kingdom,0
21918,21918,2020-03-01,United Kingdom,0
21919,21919,2020-03-02,United Kingdom,0
21920,21920,2020-03-03,United Kingdom,0
21921,21921,2020-03-04,United Kingdom,0
21922,21922,2020-03-05,United Kingdom,0
21923,21923,2020-03-06,United Kingdom,0
21924,21924,2020-03-07,United Kingdom,0
21925,21925,2020-03-08,United Kingdom,0
21926,21926,2020-03-09,United Kingdom,0
21927,21927,2020-03-10,United Kingdom,0
21928,21928,2020-03-11,United Kingdom,0
21929,21929,2020-03-12,United Kingdom,0
21930,21930,2020-03-13,United Kingdom,0
21931,21931,2020-03-14,United Kingdom,0
21932,21932,2020-03-15,United Kingdom,0
21933,21933,2020-03-16,United Kingdom,0
21934,21934,2020-03-17,United Kingdom,0
21935,21935,2020-03-18,United Kingdom,0
21936,21936,2020-03-19,United Kingdom,0
21937,21937,2020-03-20,United Kingdom,1
21938,21938,2020-03-21,United Kingdom,1
21939,21939,2020-03-22,United Kingdom,5
21940,21940,2020-03-23,United Kingdom,13
21941,21941,2020-03-24,United Kingdom,23
21942,21942,2020-03-25,United Kingdom,23
21943,21943,2020-03-26,United Kingdom,25
21944,21944,2020-03-27,United Kingdom,29
21945,21945,2020-03-28,United Kingdom,32
21946,21946,2020-03-29,United Kingdom,42
21947,21947,2020-03-30,United Kingdom,49
21948,21948,2020-03-31,United Kingdom,60
21949,21949,2020-04-01,United Kingdom,68
21950,21950,2020-04-02,United Kingdom,95
21951,21951,2020-04-03,United Kingdom,114
21952,21952,2020-04-04,United Kingdom,126
21953,21953,2020-04-05,United Kingdom,127
21954,21954,2020-04-06,United Kingdom,139
21955,21955,2020-04-07,United Kingdom,150
21956,21956,2020-04-08,United Kingdom,158
21957,21957,2020-04-09,United Kingdom,190
21958,21958,2020-04-10,United Kingdom,201
21959,21959,2020-04-11,United Kingdom,226
21960,21960,2020-04-12,United Kingdom,228
21961,21961,2020-04-13,United Kingdom,242
21962,21962,2020-04-14,United Kingdom,254
21963,21963,2020-04-15,United Kingdom,256
21964,21964,2020-04-16,United Kingdom,284
21965,21965,2020-04-17,United Kingdom,291
21966,21966,2020-04-18,United Kingdom,297
21967,21967,2020-04-19,United Kingdom,298
21968,21968,2020-04-20,United Kingdom,300
21969,21969,2020-04-21,United Kingdom,307
21970,21970,2020-04-22,United Kingdom,307
21971,21971,2020-04-23,United Kingdom,307
21972,21972,2020-04-24,United Kingdom,308
21973,21973,2020-04-25,United Kingdom,308
21974,21974,2020-04-26,United Kingdom,308
21975,21975,2020-04-27,United Kingdom,308
21976,21976,2020-04-28,United Kingdom,309
21977,21977,2020-04-29,United Kingdom,313
21978,21978,2020-01-22,United Kingdom,0
21979,21979,2020-01-23,United Kingdom,0
21980,21980,2020-01-24,United Kingdom,0
21981,21981,2020-01-25,United Kingdom,0
21982,21982,2020-01-26,United Kingdom,0
21983,21983,2020-01-27,United Kingdom,0
21984,21984,2020-01-28,United Kingdom,0
21985,21985,2020-01-29,United Kingdom,0
21986,21986,2020-01-30,United Kingdom,0
21987,21987,2020-01-31,United Kingdom,0
21988,21988,2020-02-01,United Kingdom,0
21989,21989,2020-02-02,United Kingdom,0
21990,21990,2020-02-03,United Kingdom,0
21991,21991,2020-02-04,United Kingdom,0
21992,21992,2020-02-05,United Kingdom,0
21993,21993,2020-02-06,United Kingdom,0
21994,21994,2020-02-07,United Kingdom,0
21995,21995,2020-02-08,United Kingdom,0
21996,21996,2020-02-09,United Kingdom,0
21997,21997,2020-02-10,United Kingdom,0
21998,21998,2020-02-11,United Kingdom,0
21999,21999,2020-02-12,United Kingdom,0
22000,22000,2020-02-13,United Kingdom,0
22001,22001,2020-02-14,United Kingdom,0
22002,22002,2020-02-15,United Kingdom,0
22003,22003,2020-02-16,United Kingdom,0
22004,22004,2020-02-17,United Kingdom,0
22005,22005,2020-02-18,United Kingdom,0
22006,22006,2020-02-19,United Kingdom,0
22007,22007,2020-02-20,United Kingdom,0
22008,22008,2020-02-21,United Kingdom,0
22009,22009,2020-02-22,United Kingdom,0
22010,22010,2020-02-23,United Kingdom,0
22011,22011,2020-02-24,United Kingdom,0
22012,22012,2020-02-25,United Kingdom,0
22013,22013,2020-02-26,United Kingdom,0
22014,22014,2020-02-27,United Kingdom,0
22015,22015,2020-02-28,United Kingdom,0
22016,22016,2020-02-29,United Kingdom,0
22017,22017,2020-03-01,United Kingdom,0
22018,22018,2020-03-02,United Kingdom,0
22019,22019,2020-03-03,United Kingdom,0
22020,22020,2020-03-04,United Kingdom,0
22021,22021,2020-03-05,United Kingdom,0
22022,22022,2020-03-06,United Kingdom,0
22023,22023,2020-03-07,United Kingdom,0
22024,22024,2020-03-08,United Kingdom,0
22025,22025,2020-03-09,United Kingdom,0
22026,22026,2020-03-10,United Kingdom,0
22027,22027,2020-03-11,United Kingdom,0
22028,22028,2020-03-12,United Kingdom,0
22029,22029,2020-03-13,United Kingdom,0
22030,22030,2020-03-14,United Kingdom,0
22031,22031,2020-03-15,United Kingdom,0
22032,22032,2020-03-16,United Kingdom,0
22033,22033,2020-03-17,United Kingdom,0
22034,22034,2020-03-18,United Kingdom,1
22035,22035,2020-03-19,United Kingdom,1
22036,22036,2020-03-20,United Kingdom,1
22037,22037,2020-03-21,United Kingdom,1
22038,22038,2020-03-22,United Kingdom,1
22039,22039,2020-03-23,United Kingdom,1
22040,22040,2020-03-24,United Kingdom,1
22041,22041,2020-03-25,United Kingdom,1
22042,22042,2020-03-26,United Kingdom,5
22043,22043,2020-03-27,United Kingdom,5
22044,22044,2020-03-28,United Kingdom,5
22045,22045,2020-03-29,United Kingdom,5
22046,22046,2020-03-30,United Kingdom,5
22047,22047,2020-03-31,United Kingdom,5
22048,22048,2020-04-01,United Kingdom,5
22049,22049,2020-04-02,United Kingdom,5
22050,22050,2020-04-03,United Kingdom,6
22051,22051,2020-04-04,United Kingdom,6
22052,22052,2020-04-05,United Kingdom,6
22053,22053,2020-04-06,United Kingdom,6
22054,22054,2020-04-07,United Kingdom,9
22055,22055,2020-04-08,United Kingdom,9
22056,22056,2020-04-09,United Kingdom,9
22057,22057,2020-04-10,United Kingdom,9
22058,22058,2020-04-11,United Kingdom,9
22059,22059,2020-04-12,United Kingdom,9
22060,22060,2020-04-13,United Kingdom,11
22061,22061,2020-04-14,United Kingdom,11
22062,22062,2020-04-15,United Kingdom,11
22063,22063,2020-04-16,United Kingdom,11
22064,22064,2020-04-17,United Kingdom,11
22065,22065,2020-04-18,United Kingdom,11
22066,22066,2020-04-19,United Kingdom,11
22067,22067,2020-04-20,United Kingdom,11
22068,22068,2020-04-21,United Kingdom,11
22069,22069,2020-04-22,United Kingdom,11
22070,22070,2020-04-23,United Kingdom,11
22071,22071,2020-04-24,United Kingdom,11
22072,22072,2020-04-25,United Kingdom,11
22073,22073,2020-04-26,United Kingdom,11
22074,22074,2020-04-27,United Kingdom,11
22075,22075,2020-04-28,United Kingdom,11
22076,22076,2020-04-29,United Kingdom,11
22077,22077,2020-01-22,United Kingdom,0
22078,22078,2020-01-23,United Kingdom,0
22079,22079,2020-01-24,United Kingdom,0
22080,22080,2020-01-25,United Kingdom,0
22081,22081,2020-01-26,United Kingdom,0
22082,22082,2020-01-27,United Kingdom,0
22083,22083,2020-01-28,United Kingdom,0
22084,22084,2020-01-29,United Kingdom,0
22085,22085,2020-01-30,United Kingdom,0
22086,22086,2020-01-31,United Kingdom,2
22087,22087,2020-02-01,United Kingdom,2
22088,22088,2020-02-02,United Kingdom,2
22089,22089,2020-02-03,United Kingdom,2
22090,22090,2020-02-04,United Kingdom,2
22091,22091,2020-02-05,United Kingdom,2
22092,22092,2020-02-06,United Kingdom,2
22093,22093,2020-02-07,United Kingdom,3
22094,22094,2020-02-08,United Kingdom,3
22095,22095,2020-02-09,United Kingdom,3
22096,22096,2020-02-10,United Kingdom,8
22097,22097,2020-02-11,United Kingdom,8
22098,22098,2020-02-12,United Kingdom,9
22099,22099,2020-02-13,United Kingdom,9
22100,22100,2020-02-14,United Kingdom,9
22101,22101,2020-02-15,United Kingdom,9
22102,22102,2020-02-16,United Kingdom,9
22103,22103,2020-02-17,United Kingdom,9
22104,22104,2020-02-18,United Kingdom,9
22105,22105,2020-02-19,United Kingdom,9
22106,22106,2020-02-20,United Kingdom,9
22107,22107,2020-02-21,United Kingdom,9
22108,22108,2020-02-22,United Kingdom,9
22109,22109,2020-02-23,United Kingdom,9
22110,22110,2020-02-24,United Kingdom,13
22111,22111,2020-02-25,United Kingdom,13
22112,22112,2020-02-26,United Kingdom,13
22113,22113,2020-02-27,United Kingdom,15
22114,22114,2020-02-28,United Kingdom,20
22115,22115,2020-02-29,United Kingdom,23
22116,22116,2020-03-01,United Kingdom,36
22117,22117,2020-03-02,United Kingdom,40
22118,22118,2020-03-03,United Kingdom,51
22119,22119,2020-03-04,United Kingdom,85
22120,22120,2020-03-05,United Kingdom,115
22121,22121,2020-03-06,United Kingdom,163
22122,22122,2020-03-07,United Kingdom,206
22123,22123,2020-03-08,United Kingdom,273
22124,22124,2020-03-09,United Kingdom,321
22125,22125,2020-03-10,United Kingdom,382
22126,22126,2020-03-11,United Kingdom,456
22127,22127,2020-03-12,United Kingdom,456
22128,22128,2020-03-13,United Kingdom,798
22129,22129,2020-03-14,United Kingdom,1140
22130,22130,2020-03-15,United Kingdom,1140
22131,22131,2020-03-16,United Kingdom,1543
22132,22132,2020-03-17,United Kingdom,1950
22133,22133,2020-03-18,United Kingdom,2626
22134,22134,2020-03-19,United Kingdom,2689
22135,22135,2020-03-20,United Kingdom,3983
22136,22136,2020-03-21,United Kingdom,5018
22137,22137,2020-03-22,United Kingdom,5683
22138,22138,2020-03-23,United Kingdom,6650
22139,22139,2020-03-24,United Kingdom,8077
22140,22140,2020-03-25,United Kingdom,9529
22141,22141,2020-03-26,United Kingdom,11658
22142,22142,2020-03-27,United Kingdom,14543
22143,22143,2020-03-28,United Kingdom,17089
22144,22144,2020-03-29,United Kingdom,19522
22145,22145,2020-03-30,United Kingdom,22141
22146,22146,2020-03-31,United Kingdom,25150
22147,22147,2020-04-01,United Kingdom,29474
22148,22148,2020-04-02,United Kingdom,33718
22149,22149,2020-04-03,United Kingdom,38168
22150,22150,2020-04-04,United Kingdom,41903
22151,22151,2020-04-05,United Kingdom,47806
22152,22152,2020-04-06,United Kingdom,51608
22153,22153,2020-04-07,United Kingdom,55242
22154,22154,2020-04-08,United Kingdom,60733
22155,22155,2020-04-09,United Kingdom,65077
22156,22156,2020-04-10,United Kingdom,73758
22157,22157,2020-04-11,United Kingdom,78991
22158,22158,2020-04-12,United Kingdom,84279
22159,22159,2020-04-13,United Kingdom,88621
22160,22160,2020-04-14,United Kingdom,93873
22161,22161,2020-04-15,United Kingdom,98476
22162,22162,2020-04-16,United Kingdom,103093
22163,22163,2020-04-17,United Kingdom,108692
22164,22164,2020-04-18,United Kingdom,114217
22165,22165,2020-04-19,United Kingdom,120067
22166,22166,2020-04-20,United Kingdom,124743
22167,22167,2020-04-21,United Kingdom,129044
22168,22168,2020-04-22,United Kingdom,133495
22169,22169,2020-04-23,United Kingdom,138078
22170,22170,2020-04-24,United Kingdom,143464
22171,22171,2020-04-25,United Kingdom,148377
22172,22172,2020-04-26,United Kingdom,152840
22173,22173,2020-04-27,United Kingdom,157149
22174,22174,2020-04-28,United Kingdom,161145
22175,22175,2020-04-29,United Kingdom,165221
22176,22176,2020-01-22,Uruguay,0
22177,22177,2020-01-23,Uruguay,0
22178,22178,2020-01-24,Uruguay,0
22179,22179,2020-01-25,Uruguay,0
22180,22180,2020-01-26,Uruguay,0
22181,22181,2020-01-27,Uruguay,0
22182,22182,2020-01-28,Uruguay,0
22183,22183,2020-01-29,Uruguay,0
22184,22184,2020-01-30,Uruguay,0
22185,22185,2020-01-31,Uruguay,0
22186,22186,2020-02-01,Uruguay,0
22187,22187,2020-02-02,Uruguay,0
22188,22188,2020-02-03,Uruguay,0
22189,22189,2020-02-04,Uruguay,0
22190,22190,2020-02-05,Uruguay,0
22191,22191,2020-02-06,Uruguay,0
22192,22192,2020-02-07,Uruguay,0
22193,22193,2020-02-08,Uruguay,0
22194,22194,2020-02-09,Uruguay,0
22195,22195,2020-02-10,Uruguay,0
22196,22196,2020-02-11,Uruguay,0
22197,22197,2020-02-12,Uruguay,0
22198,22198,2020-02-13,Uruguay,0
22199,22199,2020-02-14,Uruguay,0
22200,22200,2020-02-15,Uruguay,0
22201,22201,2020-02-16,Uruguay,0
22202,22202,2020-02-17,Uruguay,0
22203,22203,2020-02-18,Uruguay,0
22204,22204,2020-02-19,Uruguay,0
22205,22205,2020-02-20,Uruguay,0
22206,22206,2020-02-21,Uruguay,0
22207,22207,2020-02-22,Uruguay,0
22208,22208,2020-02-23,Uruguay,0
22209,22209,2020-02-24,Uruguay,0
22210,22210,2020-02-25,Uruguay,0
22211,22211,2020-02-26,Uruguay,0
22212,22212,2020-02-27,Uruguay,0
22213,22213,2020-02-28,Uruguay,0
22214,22214,2020-02-29,Uruguay,0
22215,22215,2020-03-01,Uruguay,0
22216,22216,2020-03-02,Uruguay,0
22217,22217,2020-03-03,Uruguay,0
22218,22218,2020-03-04,Uruguay,0
22219,22219,2020-03-05,Uruguay,0
22220,22220,2020-03-06,Uruguay,0
22221,22221,2020-03-07,Uruguay,0
22222,22222,2020-03-08,Uruguay,0
22223,22223,2020-03-09,Uruguay,0
22224,22224,2020-03-10,Uruguay,0
22225,22225,2020-03-11,Uruguay,0
22226,22226,2020-03-12,Uruguay,0
22227,22227,2020-03-13,Uruguay,0
22228,22228,2020-03-14,Uruguay,4
22229,22229,2020-03-15,Uruguay,4
22230,22230,2020-03-16,Uruguay,8
22231,22231,2020-03-17,Uruguay,29
22232,22232,2020-03-18,Uruguay,50
22233,22233,2020-03-19,Uruguay,79
22234,22234,2020-03-20,Uruguay,94
22235,22235,2020-03-21,Uruguay,110
22236,22236,2020-03-22,Uruguay,158
22237,22237,2020-03-23,Uruguay,162
