,date1,country,cases
8746,2/25/20,Diamond Princess,691
8747,2/26/20,Diamond Princess,705
8748,2/27/20,Diamond Princess,705
8749,2/28/20,Diamond Princess,705
8750,2/29/20,Diamond Princess,705
8751,3/1/20,Diamond Princess,705
8752,3/2/20,Diamond Princess,705
8753,3/3/20,Diamond Princess,706
8754,3/4/20,Diamond Princess,706
8755,3/5/20,Diamond Princess,706
8756,3/6/20,Diamond Princess,706
8757,3/7/20,Diamond Princess,706
8758,3/8/20,Diamond Princess,706
8759,3/9/20,Diamond Princess,706
8760,3/10/20,Diamond Princess,706
8761,3/11/20,Diamond Princess,706
8762,3/12/20,Diamond Princess,706
8763,3/13/20,Diamond Princess,706
8764,3/14/20,Diamond Princess,706
8765,3/15/20,Diamond Princess,706
8766,3/16/20,Diamond Princess,706
8767,3/17/20,Diamond Princess,706
8768,3/18/20,Diamond Princess,712
8769,3/19/20,Diamond Princess,712
8770,3/20/20,Diamond Princess,712
8771,3/21/20,Diamond Princess,712
8772,3/22/20,Diamond Princess,712
8773,3/23/20,Diamond Princess,712
8774,3/24/20,Diamond Princess,712
8775,3/25/20,Diamond Princess,712
8776,3/26/20,Diamond Princess,712
8777,3/27/20,Diamond Princess,712
8778,3/28/20,Diamond Princess,712
8779,3/29/20,Diamond Princess,712
8780,3/30/20,Diamond Princess,712
8781,3/31/20,Diamond Princess,712
8782,4/1/20,Diamond Princess,712
8783,4/2/20,Diamond Princess,712
8784,4/3/20,Diamond Princess,712
8785,4/4/20,Diamond Princess,712
8786,4/5/20,Diamond Princess,712
8787,4/6/20,Diamond Princess,712
8788,4/7/20,Diamond Princess,712
8789,4/8/20,Diamond Princess,712
8790,4/9/20,Diamond Princess,712
8791,4/10/20,Diamond Princess,712
8792,4/11/20,Diamond Princess,712
8793,4/12/20,Diamond Princess,712
8794,4/13/20,Diamond Princess,712
8795,4/14/20,Diamond Princess,712
8796,4/15/20,Diamond Princess,712
8797,4/16/20,Diamond Princess,712
8798,4/17/20,Diamond Princess,712
8799,4/18/20,Diamond Princess,712
8800,4/19/20,Diamond Princess,712
8801,4/20/20,Diamond Princess,712
8802,4/21/20,Diamond Princess,712
8803,4/22/20,Diamond Princess,712
8804,4/23/20,Diamond Princess,712
8805,4/24/20,Diamond Princess,712
8806,4/25/20,Diamond Princess,712
8807,4/26/20,Diamond Princess,712
8808,4/27/20,Diamond Princess,712
8809,4/28/20,Diamond Princess,712
8810,4/29/20,Diamond Princess,712
8811,1/22/20,Cuba,0
8812,1/23/20,Cuba,0
8813,1/24/20,Cuba,0
8814,1/25/20,Cuba,0
8815,1/26/20,Cuba,0
8816,1/27/20,Cuba,0
8817,1/28/20,Cuba,0
8818,1/29/20,Cuba,0
8819,1/30/20,Cuba,0
8820,1/31/20,Cuba,0
8821,2/1/20,Cuba,0
8822,2/2/20,Cuba,0
8823,2/3/20,Cuba,0
8824,2/4/20,Cuba,0
8825,2/5/20,Cuba,0
8826,2/6/20,Cuba,0
8827,2/7/20,Cuba,0
8828,2/8/20,Cuba,0
8829,2/9/20,Cuba,0
8830,2/10/20,Cuba,0
8831,2/11/20,Cuba,0
8832,2/12/20,Cuba,0
8833,2/13/20,Cuba,0
8834,2/14/20,Cuba,0
8835,2/15/20,Cuba,0
8836,2/16/20,Cuba,0
8837,2/17/20,Cuba,0
8838,2/18/20,Cuba,0
8839,2/19/20,Cuba,0
8840,2/20/20,Cuba,0
8841,2/21/20,Cuba,0
8842,2/22/20,Cuba,0
8843,2/23/20,Cuba,0
8844,2/24/20,Cuba,0
8845,2/25/20,Cuba,0
8846,2/26/20,Cuba,0
8847,2/27/20,Cuba,0
8848,2/28/20,Cuba,0
8849,2/29/20,Cuba,0
8850,3/1/20,Cuba,0
8851,3/2/20,Cuba,0
8852,3/3/20,Cuba,0
8853,3/4/20,Cuba,0
8854,3/5/20,Cuba,0
8855,3/6/20,Cuba,0
8856,3/7/20,Cuba,0
8857,3/8/20,Cuba,0
8858,3/9/20,Cuba,0
8859,3/10/20,Cuba,0
8860,3/11/20,Cuba,0
8861,3/12/20,Cuba,3
8862,3/13/20,Cuba,4
8863,3/14/20,Cuba,4
8864,3/15/20,Cuba,4
8865,3/16/20,Cuba,4
8866,3/17/20,Cuba,5
8867,3/18/20,Cuba,7
8868,3/19/20,Cuba,11
8869,3/20/20,Cuba,16
8870,3/21/20,Cuba,21
8871,3/22/20,Cuba,35
8872,3/23/20,Cuba,40
8873,3/24/20,Cuba,48
8874,3/25/20,Cuba,57
8875,3/26/20,Cuba,67
8876,3/27/20,Cuba,80
8877,3/28/20,Cuba,119
8878,3/29/20,Cuba,139
8879,3/30/20,Cuba,170
8880,3/31/20,Cuba,186
8881,4/1/20,Cuba,212
8882,4/2/20,Cuba,233
8883,4/3/20,Cuba,269
8884,4/4/20,Cuba,288
8885,4/5/20,Cuba,320
8886,4/6/20,Cuba,350
8887,4/7/20,Cuba,396
8888,4/8/20,Cuba,457
8889,4/9/20,Cuba,515
8890,4/10/20,Cuba,564
8891,4/11/20,Cuba,620
8892,4/12/20,Cuba,669
8893,4/13/20,Cuba,726
8894,4/14/20,Cuba,766
8895,4/15/20,Cuba,814
8896,4/16/20,Cuba,862
8897,4/17/20,Cuba,923
8898,4/18/20,Cuba,986
8899,4/19/20,Cuba,1035
8900,4/20/20,Cuba,1087
8901,4/21/20,Cuba,1137
8902,4/22/20,Cuba,1189
8903,4/23/20,Cuba,1235
8904,4/24/20,Cuba,1285
8905,4/25/20,Cuba,1337
8906,4/26/20,Cuba,1369
8907,4/27/20,Cuba,1389
8908,4/28/20,Cuba,1437
8909,4/29/20,Cuba,1467
8910,1/22/20,Cyprus,0
8911,1/23/20,Cyprus,0
8912,1/24/20,Cyprus,0
8913,1/25/20,Cyprus,0
8914,1/26/20,Cyprus,0
8915,1/27/20,Cyprus,0
8916,1/28/20,Cyprus,0
8917,1/29/20,Cyprus,0
8918,1/30/20,Cyprus,0
8919,1/31/20,Cyprus,0
8920,2/1/20,Cyprus,0
8921,2/2/20,Cyprus,0
8922,2/3/20,Cyprus,0
8923,2/4/20,Cyprus,0
8924,2/5/20,Cyprus,0
8925,2/6/20,Cyprus,0
8926,2/7/20,Cyprus,0
8927,2/8/20,Cyprus,0
8928,2/9/20,Cyprus,0
8929,2/10/20,Cyprus,0
8930,2/11/20,Cyprus,0
8931,2/12/20,Cyprus,0
8932,2/13/20,Cyprus,0
8933,2/14/20,Cyprus,0
8934,2/15/20,Cyprus,0
8935,2/16/20,Cyprus,0
8936,2/17/20,Cyprus,0
8937,2/18/20,Cyprus,0
8938,2/19/20,Cyprus,0
8939,2/20/20,Cyprus,0
8940,2/21/20,Cyprus,0
8941,2/22/20,Cyprus,0
8942,2/23/20,Cyprus,0
8943,2/24/20,Cyprus,0
8944,2/25/20,Cyprus,0
8945,2/26/20,Cyprus,0
8946,2/27/20,Cyprus,0
8947,2/28/20,Cyprus,0
8948,2/29/20,Cyprus,0
8949,3/1/20,Cyprus,0
8950,3/2/20,Cyprus,0
8951,3/3/20,Cyprus,0
8952,3/4/20,Cyprus,0
8953,3/5/20,Cyprus,0
8954,3/6/20,Cyprus,0
8955,3/7/20,Cyprus,0
8956,3/8/20,Cyprus,0
8957,3/9/20,Cyprus,2
8958,3/10/20,Cyprus,3
8959,3/11/20,Cyprus,6
8960,3/12/20,Cyprus,6
8961,3/13/20,Cyprus,14
8962,3/14/20,Cyprus,26
8963,3/15/20,Cyprus,26
8964,3/16/20,Cyprus,33
8965,3/17/20,Cyprus,46
8966,3/18/20,Cyprus,49
8967,3/19/20,Cyprus,67
8968,3/20/20,Cyprus,67
8969,3/21/20,Cyprus,84
8970,3/22/20,Cyprus,95
8971,3/23/20,Cyprus,116
8972,3/24/20,Cyprus,124
8973,3/25/20,Cyprus,132
8974,3/26/20,Cyprus,146
8975,3/27/20,Cyprus,162
8976,3/28/20,Cyprus,179
8977,3/29/20,Cyprus,214
8978,3/30/20,Cyprus,230
8979,3/31/20,Cyprus,262
8980,4/1/20,Cyprus,320
8981,4/2/20,Cyprus,356
8982,4/3/20,Cyprus,396
8983,4/4/20,Cyprus,426
8984,4/5/20,Cyprus,446
8985,4/6/20,Cyprus,465
8986,4/7/20,Cyprus,494
8987,4/8/20,Cyprus,526
8988,4/9/20,Cyprus,564
8989,4/10/20,Cyprus,595
8990,4/11/20,Cyprus,616
8991,4/12/20,Cyprus,633
8992,4/13/20,Cyprus,662
8993,4/14/20,Cyprus,695
8994,4/15/20,Cyprus,715
8995,4/16/20,Cyprus,735
8996,4/17/20,Cyprus,750
8997,4/18/20,Cyprus,761
8998,4/19/20,Cyprus,767
8999,4/20/20,Cyprus,772
9000,4/21/20,Cyprus,784
9001,4/22/20,Cyprus,790
9002,4/23/20,Cyprus,795
9003,4/24/20,Cyprus,804
9004,4/25/20,Cyprus,810
9005,4/26/20,Cyprus,817
9006,4/27/20,Cyprus,822
9007,4/28/20,Cyprus,837
9008,4/29/20,Cyprus,843
9009,1/22/20,Czechia,0
9010,1/23/20,Czechia,0
9011,1/24/20,Czechia,0
9012,1/25/20,Czechia,0
9013,1/26/20,Czechia,0
9014,1/27/20,Czechia,0
9015,1/28/20,Czechia,0
9016,1/29/20,Czechia,0
9017,1/30/20,Czechia,0
9018,1/31/20,Czechia,0
9019,2/1/20,Czechia,0
9020,2/2/20,Czechia,0
9021,2/3/20,Czechia,0
9022,2/4/20,Czechia,0
9023,2/5/20,Czechia,0
9024,2/6/20,Czechia,0
9025,2/7/20,Czechia,0
9026,2/8/20,Czechia,0
9027,2/9/20,Czechia,0
9028,2/10/20,Czechia,0
9029,2/11/20,Czechia,0
9030,2/12/20,Czechia,0
9031,2/13/20,Czechia,0
9032,2/14/20,Czechia,0
9033,2/15/20,Czechia,0
9034,2/16/20,Czechia,0
9035,2/17/20,Czechia,0
9036,2/18/20,Czechia,0
9037,2/19/20,Czechia,0
9038,2/20/20,Czechia,0
9039,2/21/20,Czechia,0
9040,2/22/20,Czechia,0
9041,2/23/20,Czechia,0
9042,2/24/20,Czechia,0
9043,2/25/20,Czechia,0
9044,2/26/20,Czechia,0
9045,2/27/20,Czechia,0
9046,2/28/20,Czechia,0
9047,2/29/20,Czechia,0
9048,3/1/20,Czechia,3
9049,3/2/20,Czechia,3
9050,3/3/20,Czechia,5
9051,3/4/20,Czechia,8
9052,3/5/20,Czechia,12
9053,3/6/20,Czechia,18
9054,3/7/20,Czechia,19
9055,3/8/20,Czechia,31
9056,3/9/20,Czechia,31
9057,3/10/20,Czechia,41
9058,3/11/20,Czechia,91
9059,3/12/20,Czechia,94
9060,3/13/20,Czechia,141
9061,3/14/20,Czechia,189
9062,3/15/20,Czechia,253
9063,3/16/20,Czechia,298
9064,3/17/20,Czechia,396
9065,3/18/20,Czechia,464
9066,3/19/20,Czechia,694
9067,3/20/20,Czechia,833
9068,3/21/20,Czechia,995
9069,3/22/20,Czechia,1120
9070,3/23/20,Czechia,1236
9071,3/24/20,Czechia,1394
9072,3/25/20,Czechia,1654
9073,3/26/20,Czechia,1925
9074,3/27/20,Czechia,2279
9075,3/28/20,Czechia,2631
9076,3/29/20,Czechia,2817
9077,3/30/20,Czechia,3001
9078,3/31/20,Czechia,3308
9079,4/1/20,Czechia,3508
9080,4/2/20,Czechia,3858
9081,4/3/20,Czechia,4091
9082,4/4/20,Czechia,4472
9083,4/5/20,Czechia,4587
9084,4/6/20,Czechia,4822
9085,4/7/20,Czechia,5017
9086,4/8/20,Czechia,5312
9087,4/9/20,Czechia,5569
9088,4/10/20,Czechia,5732
9089,4/11/20,Czechia,5831
9090,4/12/20,Czechia,5991
9091,4/13/20,Czechia,6059
9092,4/14/20,Czechia,6111
9093,4/15/20,Czechia,6216
9094,4/16/20,Czechia,6433
9095,4/17/20,Czechia,6549
9096,4/18/20,Czechia,6606
9097,4/19/20,Czechia,6746
9098,4/20/20,Czechia,6900
9099,4/21/20,Czechia,7033
9100,4/22/20,Czechia,7132
9101,4/23/20,Czechia,7187
9102,4/24/20,Czechia,7273
9103,4/25/20,Czechia,7352
9104,4/26/20,Czechia,7404
9105,4/27/20,Czechia,7445
9106,4/28/20,Czechia,7504
9107,4/29/20,Czechia,7579
9108,1/22/20,Denmark,0
9109,1/23/20,Denmark,0
9110,1/24/20,Denmark,0
9111,1/25/20,Denmark,0
9112,1/26/20,Denmark,0
9113,1/27/20,Denmark,0
9114,1/28/20,Denmark,0
9115,1/29/20,Denmark,0
9116,1/30/20,Denmark,0
9117,1/31/20,Denmark,0
9118,2/1/20,Denmark,0
9119,2/2/20,Denmark,0
9120,2/3/20,Denmark,0
9121,2/4/20,Denmark,0
9122,2/5/20,Denmark,0
9123,2/6/20,Denmark,0
9124,2/7/20,Denmark,0
9125,2/8/20,Denmark,0
9126,2/9/20,Denmark,0
9127,2/10/20,Denmark,0
9128,2/11/20,Denmark,0
9129,2/12/20,Denmark,0
9130,2/13/20,Denmark,0
9131,2/14/20,Denmark,0
9132,2/15/20,Denmark,0
9133,2/16/20,Denmark,0
9134,2/17/20,Denmark,0
9135,2/18/20,Denmark,0
9136,2/19/20,Denmark,0
9137,2/20/20,Denmark,0
9138,2/21/20,Denmark,0
9139,2/22/20,Denmark,0
9140,2/23/20,Denmark,0
9141,2/24/20,Denmark,0
9142,2/25/20,Denmark,0
9143,2/26/20,Denmark,0
9144,2/27/20,Denmark,0
9145,2/28/20,Denmark,0
9146,2/29/20,Denmark,0
9147,3/1/20,Denmark,0
9148,3/2/20,Denmark,0
9149,3/3/20,Denmark,0
9150,3/4/20,Denmark,1
9151,3/5/20,Denmark,1
9152,3/6/20,Denmark,1
9153,3/7/20,Denmark,1
9154,3/8/20,Denmark,2
9155,3/9/20,Denmark,2
9156,3/10/20,Denmark,2
9157,3/11/20,Denmark,2
9158,3/12/20,Denmark,2
9159,3/13/20,Denmark,3
9160,3/14/20,Denmark,9
9161,3/15/20,Denmark,11
9162,3/16/20,Denmark,18
9163,3/17/20,Denmark,47
9164,3/18/20,Denmark,58
9165,3/19/20,Denmark,72
9166,3/20/20,Denmark,80
9167,3/21/20,Denmark,92
9168,3/22/20,Denmark,115
9169,3/23/20,Denmark,118
9170,3/24/20,Denmark,122
9171,3/25/20,Denmark,132
9172,3/26/20,Denmark,140
9173,3/27/20,Denmark,144
9174,3/28/20,Denmark,155
9175,3/29/20,Denmark,159
9176,3/30/20,Denmark,168
9177,3/31/20,Denmark,169
9178,4/1/20,Denmark,173
9179,4/2/20,Denmark,177
9180,4/3/20,Denmark,179
9181,4/4/20,Denmark,181
9182,4/5/20,Denmark,181
9183,4/6/20,Denmark,183
9184,4/7/20,Denmark,184
9185,4/8/20,Denmark,184
9186,4/9/20,Denmark,184
9187,4/10/20,Denmark,184
9188,4/11/20,Denmark,184
9189,4/12/20,Denmark,184
9190,4/13/20,Denmark,184
9191,4/14/20,Denmark,184
9192,4/15/20,Denmark,184
9193,4/16/20,Denmark,184
9194,4/17/20,Denmark,184
9195,4/18/20,Denmark,184
9196,4/19/20,Denmark,185
9197,4/20/20,Denmark,185
9198,4/21/20,Denmark,185
9199,4/22/20,Denmark,185
9200,4/23/20,Denmark,187
9201,4/24/20,Denmark,187
9202,4/25/20,Denmark,187
9203,4/26/20,Denmark,187
9204,4/27/20,Denmark,187
9205,4/28/20,Denmark,187
9206,4/29/20,Denmark,187
9207,1/22/20,Denmark,0
9208,1/23/20,Denmark,0
9209,1/24/20,Denmark,0
9210,1/25/20,Denmark,0
9211,1/26/20,Denmark,0
9212,1/27/20,Denmark,0
9213,1/28/20,Denmark,0
9214,1/29/20,Denmark,0
9215,1/30/20,Denmark,0
9216,1/31/20,Denmark,0
9217,2/1/20,Denmark,0
9218,2/2/20,Denmark,0
9219,2/3/20,Denmark,0
9220,2/4/20,Denmark,0
9221,2/5/20,Denmark,0
9222,2/6/20,Denmark,0
9223,2/7/20,Denmark,0
9224,2/8/20,Denmark,0
9225,2/9/20,Denmark,0
9226,2/10/20,Denmark,0
9227,2/11/20,Denmark,0
9228,2/12/20,Denmark,0
9229,2/13/20,Denmark,0
9230,2/14/20,Denmark,0
9231,2/15/20,Denmark,0
9232,2/16/20,Denmark,0
9233,2/17/20,Denmark,0
9234,2/18/20,Denmark,0
9235,2/19/20,Denmark,0
9236,2/20/20,Denmark,0
9237,2/21/20,Denmark,0
9238,2/22/20,Denmark,0
9239,2/23/20,Denmark,0
9240,2/24/20,Denmark,0
9241,2/25/20,Denmark,0
9242,2/26/20,Denmark,0
9243,2/27/20,Denmark,0
9244,2/28/20,Denmark,0
9245,2/29/20,Denmark,0
9246,3/1/20,Denmark,0
9247,3/2/20,Denmark,0
9248,3/3/20,Denmark,0
9249,3/4/20,Denmark,0
9250,3/5/20,Denmark,0
9251,3/6/20,Denmark,0
9252,3/7/20,Denmark,0
9253,3/8/20,Denmark,0
9254,3/9/20,Denmark,0
9255,3/10/20,Denmark,0
9256,3/11/20,Denmark,0
9257,3/12/20,Denmark,0
9258,3/13/20,Denmark,0
9259,3/14/20,Denmark,0
9260,3/15/20,Denmark,0
9261,3/16/20,Denmark,1
9262,3/17/20,Denmark,1
9263,3/18/20,Denmark,1
9264,3/19/20,Denmark,2
9265,3/20/20,Denmark,2
9266,3/21/20,Denmark,2
9267,3/22/20,Denmark,4
9268,3/23/20,Denmark,4
9269,3/24/20,Denmark,5
9270,3/25/20,Denmark,6
9271,3/26/20,Denmark,6
9272,3/27/20,Denmark,10
9273,3/28/20,Denmark,10
9274,3/29/20,Denmark,10
9275,3/30/20,Denmark,10
9276,3/31/20,Denmark,10
9277,4/1/20,Denmark,10
9278,4/2/20,Denmark,10
9279,4/3/20,Denmark,10
9280,4/4/20,Denmark,11
9281,4/5/20,Denmark,11
9282,4/6/20,Denmark,11
9283,4/7/20,Denmark,11
9284,4/8/20,Denmark,11
9285,4/9/20,Denmark,11
9286,4/10/20,Denmark,11
9287,4/11/20,Denmark,11
9288,4/12/20,Denmark,11
9289,4/13/20,Denmark,11
9290,4/14/20,Denmark,11
9291,4/15/20,Denmark,11
9292,4/16/20,Denmark,11
9293,4/17/20,Denmark,11
9294,4/18/20,Denmark,11
9295,4/19/20,Denmark,11
9296,4/20/20,Denmark,11
9297,4/21/20,Denmark,11
9298,4/22/20,Denmark,11
9299,4/23/20,Denmark,11
9300,4/24/20,Denmark,11
9301,4/25/20,Denmark,11
9302,4/26/20,Denmark,11
9303,4/27/20,Denmark,11
9304,4/28/20,Denmark,11
9305,4/29/20,Denmark,11
9306,1/22/20,Denmark,0
9307,1/23/20,Denmark,0
9308,1/24/20,Denmark,0
9309,1/25/20,Denmark,0
9310,1/26/20,Denmark,0
9311,1/27/20,Denmark,0
9312,1/28/20,Denmark,0
9313,1/29/20,Denmark,0
9314,1/30/20,Denmark,0
9315,1/31/20,Denmark,0
9316,2/1/20,Denmark,0
9317,2/2/20,Denmark,0
9318,2/3/20,Denmark,0
9319,2/4/20,Denmark,0
9320,2/5/20,Denmark,0
9321,2/6/20,Denmark,0
9322,2/7/20,Denmark,0
9323,2/8/20,Denmark,0
9324,2/9/20,Denmark,0
9325,2/10/20,Denmark,0
9326,2/11/20,Denmark,0
9327,2/12/20,Denmark,0
9328,2/13/20,Denmark,0
9329,2/14/20,Denmark,0
9330,2/15/20,Denmark,0
9331,2/16/20,Denmark,0
9332,2/17/20,Denmark,0
9333,2/18/20,Denmark,0
9334,2/19/20,Denmark,0
9335,2/20/20,Denmark,0
9336,2/21/20,Denmark,0
9337,2/22/20,Denmark,0
9338,2/23/20,Denmark,0
9339,2/24/20,Denmark,0
9340,2/25/20,Denmark,0
9341,2/26/20,Denmark,0
9342,2/27/20,Denmark,1
9343,2/28/20,Denmark,1
9344,2/29/20,Denmark,3
9345,3/1/20,Denmark,4
9346,3/2/20,Denmark,4
9347,3/3/20,Denmark,6
9348,3/4/20,Denmark,10
9349,3/5/20,Denmark,10
9350,3/6/20,Denmark,23
9351,3/7/20,Denmark,23
9352,3/8/20,Denmark,35
9353,3/9/20,Denmark,90
9354,3/10/20,Denmark,262
9355,3/11/20,Denmark,442
9356,3/12/20,Denmark,615
9357,3/13/20,Denmark,801
9358,3/14/20,Denmark,827
9359,3/15/20,Denmark,864
9360,3/16/20,Denmark,914
9361,3/17/20,Denmark,977
9362,3/18/20,Denmark,1057
9363,3/19/20,Denmark,1151
9364,3/20/20,Denmark,1255
9365,3/21/20,Denmark,1326
9366,3/22/20,Denmark,1395
9367,3/23/20,Denmark,1450
9368,3/24/20,Denmark,1591
9369,3/25/20,Denmark,1724
9370,3/26/20,Denmark,1877
9371,3/27/20,Denmark,2046
9372,3/28/20,Denmark,2201
9373,3/29/20,Denmark,2395
9374,3/30/20,Denmark,2577
9375,3/31/20,Denmark,2860
9376,4/1/20,Denmark,3107
9377,4/2/20,Denmark,3386
9378,4/3/20,Denmark,3757
9379,4/4/20,Denmark,4077
9380,4/5/20,Denmark,4369
9381,4/6/20,Denmark,4681
9382,4/7/20,Denmark,5071
9383,4/8/20,Denmark,5402
9384,4/9/20,Denmark,5635
9385,4/10/20,Denmark,5819
9386,4/11/20,Denmark,5996
9387,4/12/20,Denmark,6174
9388,4/13/20,Denmark,6318
9389,4/14/20,Denmark,6511
9390,4/15/20,Denmark,6681
9391,4/16/20,Denmark,6879
9392,4/17/20,Denmark,7073
9393,4/18/20,Denmark,7242
9394,4/19/20,Denmark,7384
9395,4/20/20,Denmark,7515
9396,4/21/20,Denmark,7695
9397,4/22/20,Denmark,7912
9398,4/23/20,Denmark,8073
9399,4/24/20,Denmark,8210
9400,4/25/20,Denmark,8445
9401,4/26/20,Denmark,8575
9402,4/27/20,Denmark,8698
9403,4/28/20,Denmark,8851
9404,4/29/20,Denmark,9008
9405,1/22/20,Djibouti,0
9406,1/23/20,Djibouti,0
9407,1/24/20,Djibouti,0
9408,1/25/20,Djibouti,0
9409,1/26/20,Djibouti,0
9410,1/27/20,Djibouti,0
9411,1/28/20,Djibouti,0
9412,1/29/20,Djibouti,0
9413,1/30/20,Djibouti,0
9414,1/31/20,Djibouti,0
9415,2/1/20,Djibouti,0
9416,2/2/20,Djibouti,0
9417,2/3/20,Djibouti,0
9418,2/4/20,Djibouti,0
9419,2/5/20,Djibouti,0
9420,2/6/20,Djibouti,0
9421,2/7/20,Djibouti,0
9422,2/8/20,Djibouti,0
9423,2/9/20,Djibouti,0
9424,2/10/20,Djibouti,0
9425,2/11/20,Djibouti,0
9426,2/12/20,Djibouti,0
9427,2/13/20,Djibouti,0
9428,2/14/20,Djibouti,0
9429,2/15/20,Djibouti,0
9430,2/16/20,Djibouti,0
9431,2/17/20,Djibouti,0
9432,2/18/20,Djibouti,0
9433,2/19/20,Djibouti,0
9434,2/20/20,Djibouti,0
9435,2/21/20,Djibouti,0
9436,2/22/20,Djibouti,0
9437,2/23/20,Djibouti,0
9438,2/24/20,Djibouti,0
9439,2/25/20,Djibouti,0
9440,2/26/20,Djibouti,0
9441,2/27/20,Djibouti,0
9442,2/28/20,Djibouti,0
9443,2/29/20,Djibouti,0
9444,3/1/20,Djibouti,0
9445,3/2/20,Djibouti,0
9446,3/3/20,Djibouti,0
9447,3/4/20,Djibouti,0
9448,3/5/20,Djibouti,0
9449,3/6/20,Djibouti,0
9450,3/7/20,Djibouti,0
9451,3/8/20,Djibouti,0
9452,3/9/20,Djibouti,0
9453,3/10/20,Djibouti,0
9454,3/11/20,Djibouti,0
9455,3/12/20,Djibouti,0
9456,3/13/20,Djibouti,0
9457,3/14/20,Djibouti,0
9458,3/15/20,Djibouti,0
9459,3/16/20,Djibouti,0
9460,3/17/20,Djibouti,0
9461,3/18/20,Djibouti,1
9462,3/19/20,Djibouti,1
9463,3/20/20,Djibouti,1
9464,3/21/20,Djibouti,1
9465,3/22/20,Djibouti,1
9466,3/23/20,Djibouti,3
9467,3/24/20,Djibouti,3
9468,3/25/20,Djibouti,11
9469,3/26/20,Djibouti,11
9470,3/27/20,Djibouti,12
9471,3/28/20,Djibouti,14
9472,3/29/20,Djibouti,18
9473,3/30/20,Djibouti,18
9474,3/31/20,Djibouti,30
9475,4/1/20,Djibouti,33
9476,4/2/20,Djibouti,40
9477,4/3/20,Djibouti,49
9478,4/4/20,Djibouti,50
9479,4/5/20,Djibouti,59
9480,4/6/20,Djibouti,90
9481,4/7/20,Djibouti,90
9482,4/8/20,Djibouti,135
9483,4/9/20,Djibouti,135
9484,4/10/20,Djibouti,150
9485,4/11/20,Djibouti,187
9486,4/12/20,Djibouti,214
9487,4/13/20,Djibouti,298
9488,4/14/20,Djibouti,363
9489,4/15/20,Djibouti,435
9490,4/16/20,Djibouti,591
9491,4/17/20,Djibouti,732
9492,4/18/20,Djibouti,732
9493,4/19/20,Djibouti,846
9494,4/20/20,Djibouti,846
9495,4/21/20,Djibouti,945
9496,4/22/20,Djibouti,974
9497,4/23/20,Djibouti,986
9498,4/24/20,Djibouti,999
9499,4/25/20,Djibouti,1008
9500,4/26/20,Djibouti,1023
9501,4/27/20,Djibouti,1035
9502,4/28/20,Djibouti,1072
9503,4/29/20,Djibouti,1077
9504,1/22/20,Dominican Republic,0
9505,1/23/20,Dominican Republic,0
9506,1/24/20,Dominican Republic,0
9507,1/25/20,Dominican Republic,0
9508,1/26/20,Dominican Republic,0
9509,1/27/20,Dominican Republic,0
9510,1/28/20,Dominican Republic,0
9511,1/29/20,Dominican Republic,0
9512,1/30/20,Dominican Republic,0
9513,1/31/20,Dominican Republic,0
9514,2/1/20,Dominican Republic,0
9515,2/2/20,Dominican Republic,0
9516,2/3/20,Dominican Republic,0
9517,2/4/20,Dominican Republic,0
9518,2/5/20,Dominican Republic,0
9519,2/6/20,Dominican Republic,0
9520,2/7/20,Dominican Republic,0
9521,2/8/20,Dominican Republic,0
9522,2/9/20,Dominican Republic,0
9523,2/10/20,Dominican Republic,0
9524,2/11/20,Dominican Republic,0
9525,2/12/20,Dominican Republic,0
9526,2/13/20,Dominican Republic,0
9527,2/14/20,Dominican Republic,0
9528,2/15/20,Dominican Republic,0
9529,2/16/20,Dominican Republic,0
9530,2/17/20,Dominican Republic,0
9531,2/18/20,Dominican Republic,0
9532,2/19/20,Dominican Republic,0
9533,2/20/20,Dominican Republic,0
9534,2/21/20,Dominican Republic,0
9535,2/22/20,Dominican Republic,0
9536,2/23/20,Dominican Republic,0
9537,2/24/20,Dominican Republic,0
9538,2/25/20,Dominican Republic,0
9539,2/26/20,Dominican Republic,0
9540,2/27/20,Dominican Republic,0
9541,2/28/20,Dominican Republic,0
9542,2/29/20,Dominican Republic,0
9543,3/1/20,Dominican Republic,1
9544,3/2/20,Dominican Republic,1
9545,3/3/20,Dominican Republic,1
9546,3/4/20,Dominican Republic,1
9547,3/5/20,Dominican Republic,1
9548,3/6/20,Dominican Republic,2
9549,3/7/20,Dominican Republic,2
9550,3/8/20,Dominican Republic,5
9551,3/9/20,Dominican Republic,5
9552,3/10/20,Dominican Republic,5
9553,3/11/20,Dominican Republic,5
9554,3/12/20,Dominican Republic,5
9555,3/13/20,Dominican Republic,5
9556,3/14/20,Dominican Republic,11
9557,3/15/20,Dominican Republic,11
9558,3/16/20,Dominican Republic,11
9559,3/17/20,Dominican Republic,21
9560,3/18/20,Dominican Republic,21
9561,3/19/20,Dominican Republic,34
9562,3/20/20,Dominican Republic,72
9563,3/21/20,Dominican Republic,112
9564,3/22/20,Dominican Republic,202
9565,3/23/20,Dominican Republic,245
9566,3/24/20,Dominican Republic,312
9567,3/25/20,Dominican Republic,392
9568,3/26/20,Dominican Republic,488
9569,3/27/20,Dominican Republic,581
9570,3/28/20,Dominican Republic,719
9571,3/29/20,Dominican Republic,859
9572,3/30/20,Dominican Republic,901
9573,3/31/20,Dominican Republic,1109
9574,4/1/20,Dominican Republic,1284
9575,4/2/20,Dominican Republic,1380
